wav_filename,wav_filesize,start_time,stop_time,label
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1342442_1360431_3.wav,575692.0,1342442.0,1360431.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1360431_1384441_2.wav,768364.0,1360431.0,1384441.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1382314_1386516_1.wav,134508.0,1382314.0,1386516.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1386516_1430590_2.wav,1410412.0,1386516.0,1430590.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1430590_1433637_1.wav,97548.0,1430590.0,1433637.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1433637_1449717_2.wav,514604.0,1433637.0,1449717.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1436929_1441415_1.wav,143596.0,1436929.0,1441415.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1449717_1481875_3.wav,1029100.0,1449717.0,1481875.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1481875_1485216_1.wav,106956.0,1481875.0,1485216.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1485216_1494098_2.wav,284268.0,1485216.0,1494098.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1494098_1504849_3.wav,344076.0,1494098.0,1504849.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1504849_1513113_2.wav,264492.0,1504849.0,1513113.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1513113_1534356_3.wav,679820.0,1513113.0,1534356.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1534356_1546172_1.wav,378156.0,1534356.0,1546172.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1547172_1554209_0.wav,225228.0,1547172.0,1554209.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1554209_1559103_2.wav,156652.0,1554209.0,1559103.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1563370_1580588_2.wav,551020.0,1563370.0,1580588.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1580588_1582739_1.wav,68876.0,1580588.0,1582739.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1582739_1602373_2.wav,628332.0,1582739.0,1602373.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1602373_1605449_1.wav,98476.0,1602373.0,1605449.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1605449_1610075_2.wav,148076.0,1605449.0,1610075.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1610075_1613342_1.wav,104588.0,1610075.0,1613342.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1613342_1661301_2.wav,1534732.0,1613342.0,1661301.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1657929_1666873_0.wav,286252.0,1657929.0,1666873.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1666873_1670077_3.wav,102572.0,1666873.0,1670077.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1672076_1697563_2.wav,815628.0,1672076.0,1697563.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1697563_1701533_1.wav,127084.0,1697563.0,1701533.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1701533_1713912_2.wav,396172.0,1701533.0,1713912.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1713912_1733997_1.wav,642764.0,1713912.0,1733997.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1727870_1733369_2.wav,176012.0,1727870.0,1733369.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1733997_1736545_4.wav,81580.0,1733997.0,1736545.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1736545_1739609_3.wav,98092.0,1736545.0,1739609.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1737275_1740621_1.wav,107116.0,1737275.0,1740621.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1741121_1775556_2.wav,1101964.0,1741121.0,1775556.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1757618_1763345_1.wav,183308.0,1757618.0,1763345.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1775556_1787893_1.wav,394828.0,1775556.0,1787893.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1787893_1795560_2.wav,245388.0,1787893.0,1795560.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1795560_1805902_1.wav,330988.0,1795560.0,1805902.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1799519_1803033_2.wav,112492.0,1799519.0,1803033.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1805902_1808054_2.wav,68908.0,1805902.0,1808054.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1808054_1813329_1.wav,168844.0,1808054.0,1813329.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1813329_1826734_2.wav,429004.0,1813329.0,1826734.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1826734_1829668_1.wav,93932.0,1826734.0,1829668.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1829668_1832423_2.wav,88204.0,1829668.0,1832423.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1832423_1837023_4.wav,147244.0,1832423.0,1837023.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1837523_1844671_1.wav,228780.0,1837523.0,1844671.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1844671_1858268_4.wav,435148.0,1844671.0,1858268.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1858268_1862084_1.wav,122156.0,1858268.0,1862084.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1862084_1864288_2.wav,70572.0,1862084.0,1864288.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1864288_1866979_1.wav,86156.0,1864288.0,1866979.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1866979_1871477_2.wav,143980.0,1866979.0,1871477.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1871477_1881751_1.wav,328812.0,1871477.0,1881751.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1881751_1887798_2.wav,193548.0,1881751.0,1887798.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1884428_1895459_1.wav,353036.0,1884428.0,1895459.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1895459_1898328_4.wav,91852.0,1895459.0,1898328.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1898328_1915549_2.wav,551116.0,1898328.0,1915549.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1915549_1930104_0.wav,465804.0,1915549.0,1930104.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1930104_1932320_1.wav,70956.0,1930104.0,1932320.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1935742_1943687_1.wav,254284.0,1935742.0,1943687.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1943687_1948375_2.wav,150060.0,1943687.0,1948375.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1952783_1964010_2.wav,359308.0,1952783.0,1964010.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1964010_1967239_1.wav,103372.0,1964010.0,1967239.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1968713_1971210_4.wav,79948.0,1968713.0,1971210.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1972210_1983821_0.wav,371596.0,1972210.0,1983821.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1983821_1988200_4.wav,140172.0,1983821.0,1988200.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_1988200_2002416_2.wav,454956.0,1988200.0,2002416.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2000865_2004940_1.wav,130444.0,2000865.0,2004940.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2007030_2009297_1.wav,72588.0,2007030.0,2009297.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2009297_2016601_2.wav,233772.0,2009297.0,2016601.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2016601_2023534_0.wav,221900.0,2016601.0,2023534.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2023534_2027403_1.wav,123852.0,2023534.0,2027403.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2027403_2029543_2.wav,68524.0,2027403.0,2029543.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2032363_2037592_2.wav,167372.0,2032363.0,2037592.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2039143_2044650_1.wav,176268.0,2039143.0,2044650.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2042191_2048672_2.wav,207436.0,2042191.0,2048672.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2048672_2050683_3.wav,64396.0,2048672.0,2050683.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2049556_2052068_0.wav,80428.0,2049556.0,2052068.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2052068_2066943_1.wav,476044.0,2052068.0,2066943.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2066943_2091616_2.wav,789580.0,2066943.0,2091616.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2091616_2095537_1.wav,125516.0,2091616.0,2095537.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2095537_2108554_2.wav,416588.0,2095537.0,2108554.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2108554_2119010_0.wav,334636.0,2108554.0,2119010.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2119010_2122583_1.wav,114380.0,2119010.0,2122583.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2122583_2133888_2.wav,361804.0,2122583.0,2133888.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2134540_2137847_0.wav,105868.0,2134540.0,2137847.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2137847_2147063_1.wav,294956.0,2137847.0,2147063.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2145281_2181584_2.wav,1161740.0,2145281.0,2181584.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2181584_2191056_1.wav,303148.0,2181584.0,2191056.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2191056_2201244_2.wav,326060.0,2191056.0,2201244.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2201244_2203461_1.wav,70988.0,2201244.0,2203461.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2203461_2214147_2.wav,341996.0,2203461.0,2214147.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2214147_2216364_4.wav,70988.0,2214147.0,2216364.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2218953_2225702_4.wav,216012.0,2218953.0,2225702.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2227290_2232415_0.wav,164044.0,2227290.0,2232415.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2229148_2234592_3.wav,174252.0,2229148.0,2234592.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2234592_2238947_1.wav,139404.0,2234592.0,2238947.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2238947_2246562_0.wav,243724.0,2238947.0,2246562.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2246562_2251788_4.wav,167276.0,2246562.0,2251788.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2250033_2257310_2.wav,232908.0,2250033.0,2257310.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2250661_2253415_1.wav,88172.0,2250661.0,2253415.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2257887_2271622_0.wav,439564.0,2257887.0,2271622.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2271622_2278463_1.wav,218956.0,2271622.0,2278463.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2273401_2277579_4.wav,133740.0,2273401.0,2277579.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2278463_2283600_2.wav,164428.0,2278463.0,2283600.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2283600_2297748_0.wav,452780.0,2283600.0,2297748.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2297748_2301998_1.wav,136044.0,2297748.0,2301998.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2301998_2307353_0.wav,171404.0,2301998.0,2307353.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2307353_2309696_3.wav,75020.0,2307353.0,2309696.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2309696_2330705_0.wav,672332.0,2309696.0,2330705.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2330705_2333892_1.wav,102028.0,2330705.0,2333892.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2333892_2341763_0.wav,251916.0,2333892.0,2341763.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2341763_2345055_4.wav,105388.0,2341763.0,2345055.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2345055_2351795_2.wav,215724.0,2345055.0,2351795.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2348976_2354037_1.wav,161996.0,2348976.0,2354037.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2356935_2364480_0.wav,241484.0,2356935.0,2364480.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2364480_2380428_3.wav,510380.0,2364480.0,2380428.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2380428_2388927_0.wav,272012.0,2380428.0,2388927.0,0.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2388927_2392566_3.wav,116492.0,2388927.0,2392566.0,3.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2392566_2396343_1.wav,120908.0,2392566.0,2396343.0,1.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2397702_2401760_4.wav,129900.0,2397702.0,2401760.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2401760_2404026_2.wav,72556.0,2401760.0,2404026.0,2.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2405026_2409332_4.wav,137836.0,2405026.0,2409332.0,4.0
C:/Users/AG84959/OneDrive - Anthem/PROJECTS/Pratilipi/source_code/speaker-diarization/module/speaker_diarization/results/store_segs/kt_packaging_convention/chunk_2409332_2413377_3.wav,129484.0,2409332.0,2413377.0,3.0
